Time;BuienRadar;OpenWeatherMap;AccuWeather;WeatherAPI;WeatherBitIO;Meteomatics;Aeris;Foreca
1652733901;1018.2;1018;-1000;1018.0;1017.21;-1000;-1000;-1000
1652734201;1018.2;1018;-1000;1018.0;1017.21;-1000;-1000;-1000
1652734501;1018.3;1018;-1000;1018.0;1017.21;-1000;-1000;-1000
1652734802;1018.3;1018;-1000;1018.0;1017.21;-1000;-1000;-1000
1652735101;1018.4;1018;-1000;1019.0;1017.21;-1000;-1000;-1000
1652735401;1018.4;1018;-1000;1019.0;1017.21;-1000;-1000;-1000
1652735701;1018.5;1018;-1000;1019.0;1017.21;-1000;-1000;-1000
1652736001;1018.5;1018;-1000;1019.0;1017.21;-1000;-1000;-1000
1652736301;1018.5;1018;-1000;1019.0;1017.21;-1000;-1000;-1000
1652736601;1018.5;1018;-1000;1019.0;1017.23;-1000;-1000;-1000
1652736901;1018.6;1018;-1000;1018.0;1017.23;-1000;-1000;-1000
1652737201;1018.6;1018;-1000;1018.0;1017.23;-1000;-1000;-1000
1652737501;1018.6;1018;-1000;1018.0;1017.23;-1000;-1000;-1000
1652737801;1018.6;1018;-1000;1018.0;1017.23;-1000;-1000;-1000
1652738101;1018.7;1018;-1000;1018.0;1017.23;-1000;-1000;-1000
1652738401;1018.9;1018;-1000;1018.0;1017.23;-1000;-1000;-1000
1652738701;1018.9;1018;-1000;1019.0;1017.23;-1000;-1000;-1000
1652739001;1018.9;1018;-1000;1019.0;1017.23;-1000;-1000;-1000
1652739301;1018.9;1018;-1000;1019.0;1017.23;-1000;-1000;-1000
1652739601;1018.9;1018;-1000;1019.0;1017.23;-1000;-1000;-1000
1652739901;1018.9;1018;-1000;1019.0;1017.23;-1000;-1000;-1000
1652740201;1018.9;1018;-1000;1019.0;1017.93;-1000;-1000;-1000
1652740501;1018.9;1018;-1000;1019.0;1017.93;-1000;-1000;-1000
1652740801;1018.9;1019;-1000;1019.0;1017.93;-1000;-1000;-1000
1652741101;1019.0;1019;-1000;1019.0;1017.93;-1000;-1000;-1000
1652741401;1019.0;1019;-1000;1019.0;1017.93;-1000;-1000;-1000
1652741701;1019.0;1019;-1000;1019.0;1017.93;-1000;-1000;-1000
1652742001;1019.0;1019;-1000;1019.0;1017.93;-1000;-1000;-1000
1652742301;1019.1;1019;-1000;1019.0;1017.93;-1000;-1000;-1000
1652742601;1019.1;1019;-1000;1019.0;1017.93;-1000;-1000;-1000
1652742901;1019.1;1019;-1000;1019.0;1017.93;-1000;-1000;-1000
1652743201;1019.1;1019;-1000;1019.0;1017.93;-1000;-1000;-1000
1652743501;1019.1;1019;-1000;1019.0;1017.93;-1000;-1000;-1000
1652743801;1019.1;1019;-1000;1019.0;1017.93;-1000;-1000;-1000
1652744101;1019.1;1019;-1000;1019.0;1018.25;-1000;-1000;-1000
1652744401;1019.1;1019;-1000;1019.0;1018.25;-1000;-1000;-1000
1652744702;1019.2;1019;-1000;1019.0;1018.25;-1000;-1000;-1000
1652745001;1019.2;1019;-1000;1019.0;1018.25;-1000;-1000;-1000
1652745302;1019.2;1019;-1000;1019.0;1018.25;-1000;-1000;-1000
1652745601;1019.2;1019;-1000;1019.0;1018.25;-1000;-1000;-1000
1652745901;1019.2;1019;-1000;1019.0;1018.25;-1000;-1000;-1000
1652746201;1019.2;1019;-1000;1019.0;1018.25;-1000;-1000;-1000
1652746501;1019.2;1019;-1000;1019.0;1018.25;-1000;-1000;-1000
1652746801;1019.2;1019;-1000;1019.0;1018.25;-1000;-1000;-1000
1652747101;1019.2;1019;-1000;1019.0;1018.25;-1000;-1000;-1000
1652747401;1019.2;1019;-1000;1019.0;1018.25;-1000;-1000;-1000
1652747701;1019.2;1019;-1000;1019.0;1018.29;-1000;-1000;-1000
1652748001;1019.2;1019;-1000;1019.0;1018.29;-1000;-1000;-1000
1652748301;1019.2;1019;-1000;1019.0;1018.29;-1000;-1000;-1000
1652748601;1019.3;1019;-1000;1019.0;1018.29;-1000;-1000;-1000
1652748901;1019.2;1019;-1000;1019.0;1018.29;-1000;-1000;-1000
1652749201;1019.2;1019;-1000;1019.0;1018.29;-1000;-1000;-1000
1652749501;1019.2;1019;-1000;1019.0;1018.29;-1000;-1000;-1000
1652749801;1019.2;1019;-1000;1019.0;1018.29;-1000;-1000;-1000
1652750101;1019.2;1019;-1000;1019.0;1018.29;-1000;-1000;-1000
1652750401;1019.2;1019;-1000;1019.0;1017.91;-1000;-1000;-1000
1652750701;1019.2;1019;-1000;1019.0;1017.91;-1000;-1000;-1000
1652751001;1019.2;1019;-1000;1019.0;1018.42;-1000;-1000;-1000
1652751301;1019.2;1019;-1000;1019.0;1018.42;-1000;-1000;-1000
1652751601;1019.2;1019;-1000;1019.0;1018.42;-1000;-1000;-1000
1652751901;1019.2;1019;-1000;1019.0;1018.42;-1000;-1000;-1000
1652752201;1019.2;1019;-1000;1019.0;1018.42;-1000;-1000;-1000
1652752501;1019.2;1019;-1000;1019.0;1018.42;-1000;-1000;-1000
1652752802;1019.2;1019;-1000;1019.0;1018.42;-1000;-1000;-1000
1652753101;1019.2;1019;-1000;1019.0;1018.42;-1000;-1000;-1000
1652753401;1019.2;1019;-1000;1019.0;1018.42;-1000;-1000;-1000
1652753701;1019.2;1019;-1000;1019.0;1018.42;-1000;-1000;-1000
1652754001;1019.2;1019;-1000;1019.0;1018.42;-1000;-1000;-1000
1652754302;1019.2;1019;-1000;1019.0;1018.42;-1000;-1000;-1000
1652754601;1019.2;1020;-1000;1019.0;1018.42;-1000;-1000;-1000
1652754901;1019.2;1020;-1000;1019.0;1018.42;-1000;-1000;-1000
1652755201;1019.2;1020;-1000;1019.0;1018.31;-1000;-1000;-1000
1652755501;1019.3;1020;-1000;1019.0;1018.31;-1000;-1000;-1000
1652755801;1019.3;1020;-1000;1019.0;1018.31;-1000;-1000;-1000
1652756101;1019.3;1020;-1000;1019.0;1018.31;-1000;-1000;-1000
1652756401;1019.3;1020;-1000;1019.0;1018.31;-1000;-1000;-1000
1652756701;1019.3;1020;-1000;1019.0;1018.31;-1000;-1000;-1000
1652757001;1019.3;1020;-1000;1019.0;1018.31;-1000;-1000;-1000
1652757301;1019.4;1020;-1000;1019.0;1018.31;-1000;-1000;-1000
1652757601;1019.4;1020;-1000;1019.0;1018.31;-1000;-1000;-1000
1652757901;1019.4;1020;-1000;1019.0;1018.31;-1000;-1000;-1000
1652758201;1019.5;1020;-1000;1019.0;1018.31;-1000;-1000;-1000
1652758501;1019.5;1020;-1000;1019.0;1018.1;-1000;-1000;-1000
1652758801;1019.5;1020;-1000;1020.0;1018.1;-1000;-1000;-1000
1652759101;1019.5;1020;-1000;1020.0;1018.1;-1000;-1000;-1000
1652759401;1019.5;1020;-1000;1020.0;1018.1;-1000;-1000;-1000
1652759701;1019.5;1020;-1000;1020.0;1018.1;-1000;-1000;-1000
1652760001;1019.5;1020;-1000;1020.0;1018.1;-1000;-1000;-1000
1652760301;1019.5;1020;-1000;1020.0;1018.1;-1000;-1000;-1000
1652760601;1019.5;1020;-1000;1020.0;1018.1;-1000;-1000;-1000
1652760901;1019.6;1020;-1000;1020.0;1018.1;-1000;-1000;-1000
1652761201;1019.6;1020;-1000;1020.0;1018.1;-1000;-1000;-1000
1652761501;1019.7;1020;-1000;1020.0;1018.1;-1000;-1000;-1000
