1654250400;3.5000000000e+01;
1654251000;3.5720784523e+01;
1654251600;3.5279304547e+01;
1654252200;3.5720452503e+01;
1654252800;3.5279617178e+01;
1654253400;3.5500038042e+01;
1654254000;3.5500040197e+01;
1654254600;3.5500032765e+01;
1654255200;3.5000000000e+01;
1654255800;3.5000000000e+01;
1654256400;3.5721533005e+01;
1654257000;3.6000000000e+01;
1654257600;3.6000000000e+01;
1654258200;3.5778898400e+01;
1654258800;3.5500032745e+01;
1654259400;3.5000000000e+01;
1654260000;3.5220898807e+01;
1654260600;3.5279133213e+01;
1654261200;3.5000000000e+01;
1654261800;3.5000000000e+01;
1654262400;3.5000000000e+01;
1654263000;3.5220551700e+01;
1654263600;3.5279483112e+01;
1654264200;3.5000000000e+01;
1654264800;3.5500033435e+01;
1654265400;3.5000000000e+01;
1654266000;3.5000000000e+01;
1654266600;3.5000000000e+01;
1654267200;3.5000000000e+01;
1654267800;3.5000000000e+01;
1654268400;3.5000000000e+01;
1654269000;3.5000000000e+01;
1654269600;3.5000000000e+01;
1654270200;3.5000000000e+01;
1654270800;3.5721067315e+01;
1654271400;3.5279038328e+01;
1654272000;3.5720863197e+01;
1654272600;3.5279233152e+01;
1654273200;3.5000000000e+01;
1654273800;3.5000000000e+01;
1654274400;3.5000000000e+01;
1654275000;3.5500050695e+01;
1654275600;3.5000000000e+01;
1654276200;3.5500033242e+01;
1654276800;3.5219947947e+01;
1654277400;3.5278427232e+01;
1654278000;3.5500032567e+01;
1654278600;3.5000000000e+01;
1654279200;3.5000000000e+01;
1654279800;3.5000000000e+01;
1654280400;3.5000000000e+01;
1654281000;3.5000000000e+01;
1654281600;3.5000000000e+01;
1654282200;3.5000000000e+01;
1654282800;3.5000000000e+01;
1654283400;3.5000000000e+01;
1654284000;3.5000000000e+01;
1654284600;3.5000000000e+01;
1654285200;3.5000000000e+01;
1654285800;3.5000000000e+01;
1654286400;3.5000000000e+01;
1654287000;3.5000000000e+01;
1654287600;3.5000000000e+01;
1654288200;3.5000000000e+01;
1654288800;3.5000000000e+01;
1654289400;3.5000000000e+01;
1654290000;3.5000000000e+01;
1654290600;3.5000000000e+01;
1654291200;3.5000000000e+01;
1654291800;3.5000000000e+01;
1654292400;3.5000000000e+01;
1654293000;3.5000000000e+01;
1654293600;3.5000000000e+01;
1654294200;3.5000000000e+01;
1654294800;3.5000000000e+01;
1654295400;3.5000000000e+01;
1654296000;3.5000000000e+01;
1654296600;3.5000000000e+01;
1654297200;3.5000000000e+01;
1654297800;3.5000000000e+01;
1654298400;3.5000000000e+01;
1654299000;3.5000000000e+01;
1654299600;3.5000000000e+01;
1654300200;3.5000000000e+01;
1654300800;3.5000000000e+01;
1654301400;3.5000000000e+01;
1654302000;3.5000000000e+01;
1654302600;3.4778513542e+01;
1654303200;3.4500045345e+01;
1654303800;3.4000000000e+01;
1654304400;3.4721209642e+01;
1654305000;3.5000000000e+01;
1654305600;3.4499934543e+01;
1654306200;3.5000000000e+01;
1654306800;3.4779392202e+01;
1654307400;3.4000000000e+01;
1654308000;3.4220361382e+01;
1654308600;3.4279701498e+01;
1654309200;3.4220159482e+01;
1654309800;3.4279893535e+01;
1654310400;3.4000000000e+01;
1654311000;3.4221559692e+01;
1654311600;3.4278471507e+01;
1654312200;3.4500038028e+01;
1654312800;3.4721397850e+01;
1654313400;3.4278665660e+01;
1654314000;3.4500025607e+01;
1654314600;3.4721208183e+01;
1654315200;3.5000000000e+01;
1654315800;3.5000000000e+01;
1654316400;3.4499969133e+01;
1654317000;3.4499971067e+01;
1654317600;3.5000000000e+01;
1654318200;3.4779358000e+01;
1654318800;3.4500036735e+01;
1654319400;3.4220510125e+01;
1654320000;3.4499962548e+01;
1654320600;3.5000000000e+01;
1654321200;3.5000000000e+01;
1654321800;3.4279727522e+01;
1654322400;3.4720203050e+01;
1654323000;3.4499959782e+01;
1654323600;3.4499970805e+01;
1654324200;3.5000000000e+01;
1654324800;3.5000000000e+01;
1654325400;3.5000000000e+01;
1654326000;3.5000000000e+01;
1654326600;3.5000000000e+01;
1654327200;3.5000000000e+01;
1654327800;3.5000000000e+01;
1654328400;3.5000000000e+01;
1654329000;3.5000000000e+01;
1654329600;3.5000000000e+01;
1654330200;3.5000000000e+01;
1654330800;3.5000000000e+01;
1654331400;3.5000000000e+01;
1654332000;3.5000000000e+01;
1654332600;3.5000000000e+01;
1654333200;3.5000000000e+01;
1654333800;3.5000000000e+01;
1654334400;3.5000000000e+01;
1654335000;3.5000000000e+01;
1654335600;3.5000000000e+01;
1654336200;3.5000000000e+01;
1654336800;3.5000000000e+01;
1654337400;3.5000000000e+01;
1654338000;3.5000000000e+01;
1654338600;3.5000000000e+01;
1654339200;3.5000000000e+01;
1654339800;3.5000000000e+01;
1654340400;3.5000000000e+01;
1654341000;3.5000000000e+01;
1654341600;3.5000000000e+01;
1654342200;3.5500020683e+01;
1654342800;3.5000000000e+01;
1654343400;3.5720109487e+01;
1654344000;3.6000000000e+01;
1654344600;3.5280012248e+01;
1654345200;3.5221530595e+01;
1654345800;3.5778577812e+01;
1654346400;3.5000000000e+01;
1654347000;3.5221303495e+01;
1654347600;3.5278730562e+01;
1654348200;3.5721208772e+01;
1654348800;3.6000000000e+01;
1654349400;3.5499971062e+01;
1654350000;3.5779018758e+01;
1654350600;3.5500039445e+01;
1654351200;3.5720881992e+01;
1654351800;3.5279191610e+01;
1654352400;3.5720748340e+01;
1654353000;3.5779355765e+01;
1654353600;3.5720607555e+01;
1654354200;3.6000000000e+01;
1654354800;3.6000000000e+01;
1654355400;3.6000000000e+01;
1654356000;3.5779844987e+01;
1654356600;3.5500085998e+01;
1654357200;3.5221565578e+01;
1654357800;3.5499965702e+01;
1654358400;3.5278583502e+01;
1654359000;3.5000000000e+01;
1654359600;3.5221252938e+01;
1654360200;3.5499966933e+01;
1654360800;3.5499969668e+01;
1654361400;3.6000000000e+01;
1654362000;3.6000000000e+01;
1654362600;3.5779243265e+01;
1654363200;3.5720724933e+01;
1654363800;3.5779373442e+01;
1654364400;3.5000000000e+01;
1654365000;3.5220509737e+01;
1654365600;3.5279521225e+01;
1654366200;3.5000000000e+01;
1654366800;3.5000000000e+01;
1654367400;3.5000000000e+01;
1654368000;3.5000000000e+01;
1654368600;3.5000000000e+01;
1654369200;3.5498391595e+01;
1654369800;3.5000000000e+01;
1654370400;3.5000000000e+01;
1654371000;3.5500053885e+01;
1654371600;3.5000000000e+01;
1654372200;3.5000000000e+01;
1654372800;3.5000000000e+01;
1654373400;3.5000000000e+01;
1654374000;3.5000000000e+01;
1654374600;3.5000000000e+01;
1654375200;3.5000000000e+01;
1654375800;3.5000000000e+01;
1654376400;3.5000000000e+01;
1654377000;3.5000000000e+01;
1654377600;3.5000000000e+01;
1654378200;3.5000000000e+01;
1654378800;3.5000000000e+01;
1654379400;3.5000000000e+01;
1654380000;3.5000000000e+01;
1654380600;3.5000000000e+01;
1654381200;3.5000000000e+01;
1654381800;3.5000000000e+01;
1654382400;3.5000000000e+01;
1654383000;3.5000000000e+01;
1654383600;3.5000000000e+01;
1654384200;3.5000000000e+01;
1654384800;3.5000000000e+01;
1654385400;3.5000000000e+01;
1654386000;3.5000000000e+01;
1654386600;3.5000000000e+01;
1654387200;3.5000000000e+01;
1654387800;3.5000000000e+01;
1654388400;3.5000000000e+01;
1654389000;3.5000000000e+01;
1654389600;3.5000000000e+01;
1654390200;3.5000000000e+01;
1654390800;3.5000000000e+01;
1654391400;3.5000000000e+01;
1654392000;3.5000000000e+01;
1654392600;3.5000000000e+01;
1654393200;3.5000000000e+01;
1654393800;3.5000000000e+01;
1654394400;3.4779094347e+01;
1654395000;3.4500034737e+01;
1654395600;3.4500029560e+01;
1654396200;3.4500028895e+01;
1654396800;3.4220648348e+01;
1654397400;3.4779414873e+01;
1654398000;3.4720541650e+01;
1654398600;3.5000000000e+01;
1654399200;3.5000000000e+01;
1654399800;3.4779690172e+01;
1654400400;3.4500030665e+01;
1654401000;3.4720201603e+01;
1654401600;3.5000000000e+01;
1654402200;3.5000000000e+01;
1654402800;3.5000000000e+01;
1654403400;3.5000000000e+01;
1654404000;3.5000000000e+01;
1654404600;3.5000000000e+01;
1654405200;3.5000000000e+01;
1654405800;3.5000000000e+01;
1654406400;3.5000000000e+01;
1654407000;3.5000000000e+01;
1654407600;3.5000000000e+01;
1654408200;3.5000000000e+01;
1654408800;3.5000000000e+01;
1654409400;3.5000000000e+01;
1654410000;3.5000000000e+01;
1654410600;3.5000000000e+01;
1654411200;3.5000000000e+01;
1654411800;3.5000000000e+01;
1654412400;3.5000000000e+01;
1654413000;3.5000000000e+01;
